    0.895854643867325251E+01    0.244609435848243795E+01    0.463909312113980207E+03   -0.598902758596990115E+01    0.643089294338536011E+01    0.692541435007964168E+01   -0.174558537755271352E+02
    0.758571849079545490E+01    0.299502770136725260E+01    0.223395960793624852E+03   -0.176304724195860540E+01    0.170700814136170087E+01    0.203559304791106754E+01   -0.165678939620545478E+02
    0.107578610968020083E+02    0.318789784882246163E+01    0.454510381015931671E+03   -0.781886421791005759E+00    0.478444548751139198E+01    0.357412173691306734E+00   -0.164930389157968449E+02
    0.896682158180587052E+01    0.310198672948737997E+01    0.451156655692183278E+03   -0.569057848037405556E+00    0.551665601668529515E+00    0.129968061891645803E+01   -0.164350719517733950E+02
    0.122170854360091976E+02    0.233755712078362521E+01    0.654093086114323228E+03   -0.193170232765712058E+01    0.253983712015962126E+01    0.293565313325573030E+01   -0.164086150433906575E+02
    0.120052192263327075E+02    0.153823815584132162E+01    0.178112657882314664E+02   -0.489448122496491500E+01    0.729157624511917035E+01    0.376189423132150225E+01   -0.159153544173029005E+02
    0.120366271347030231E+02    0.223544475565343781E+01    0.624259921204177886E+03   -0.466203670199182163E+01    0.921002112285073338E+01    0.541361889344649683E+01   -0.157497205311496646E+02
    0.100072884046616490E+02    0.252008689154372245E+01    0.958746372812651316E+03   -0.226419037928198685E+01    0.895293912966410765E+01    0.259824958175697240E+01   -0.154419773002028187E+02
    0.609627541143853957E+01    0.278857517206882832E+01    0.230213534705700653E+03   -0.397494433923314183E+00    0.885963927937350171E+01   -0.632321423116959380E-01   -0.153775509580813328E+02
    0.702582793492781832E+01    0.279976120167240516E+01    0.652772585291370206E+03   -0.274808551643721444E+01    0.540431808811699721E+01    0.326881304472412992E+01   -0.153494488634971766E+02
    0.841761639941034012E+01    0.304513819135948882E+01    0.465075924498277402E+03   -0.351526087744706306E+01    0.875460601607481337E+01    0.345781531713108592E+01   -0.152131610378102415E+02
    0.600093252486232753E+01    0.263768615772428694E+01    0.148967578834039017E+03   -0.643093323141294526E+00    0.452705514197101033E+00    0.219089097774727293E+00   -0.150249606881751312E+02
    0.113416262731046373E+02    0.368107181190865962E+01    0.763131137057417163E+03   -0.693659312788660998E+00    0.283375872312368404E+01    0.522814723176271201E+00   -0.149372519687855245E+02
    0.107022178353434061E+02    0.330542150028767301E+01    0.656920823283304799E+03   -0.340687704842233074E+01    0.948271371153251152E+01    0.351279031267450925E+01   -0.149314604126705692E+02
    0.938716190500283787E+01    0.229096333879820069E+01    0.416434899087902863E+03   -0.179625866319488647E+01    0.456401563774725716E+01    0.205121490661099593E+01   -0.148597397276384928E+02
    0.895565410795232886E+01    0.177483418709413399E+01    0.749736288717173920E+03   -0.490764797297989119E+01    0.896080483687453011E+01    0.594380327768677041E+01   -0.148149114028891731E+02
    0.127652857613951412E+02    0.226570712540979802E+01    0.942837824036707048E+03   -0.378369325589805561E+01    0.598071960259864177E+01    0.468797502221883100E+01   -0.148088387170862408E+02
    0.658659313482825226E+01    0.308105022850978738E+01    0.230546506015517963E+03   -0.502975543732185937E+01    0.820597449040053561E+01    0.487882721159485122E+01   -0.146359345133967622E+02
    0.114439169813170132E+02    0.200274608207679305E+01    0.932919209582657459E+03   -0.221953012732527055E+01    0.415477011305415367E+01    0.304406401125855908E+01   -0.146346680587080247E+02
    0.107514399332202952E+02    0.210748906295525718E+01    0.795770112663791735E+02   -0.165866700388463073E+01    0.592369340807227385E+01    0.976257574891201685E+00   -0.145289924910706247E+02
    0.120089358869039238E+02    0.297242757746910957E+01    0.698357539086032375E+03   -0.166410310386462079E+01    0.490851228413813701E+01    0.192607490184298769E+01   -0.143275170799008542E+02
    0.782374167421709554E+01    0.290465800598102941E+01    0.446213260775145784E+03   -0.370485648993658900E+01    0.672281792078523566E+01    0.388454571710794738E+01   -0.142485848921260647E+02
    0.859312289132084928E+01    0.280884321375894785E+01    0.301767550145628775E+03   -0.557693653506858666E+01    0.897226708989530408E+01    0.595064512508672649E+01   -0.140976630555318891E+02
    0.982655184999440223E+01    0.254021868833727815E+01    0.122808782732937900E+03   -0.382211312123412394E+01    0.840613044631833439E+01    0.375261760525007304E+01   -0.140461674104854701E+02
    0.921229571104049683E+01    0.261396741867065430E+01    0.702683866024017334E+03   -0.226798403263092041E+01    0.619093239307403564E+01    0.247314453125000000E+01   -0.140126139352803669E+02
    0.111087421002561584E+02    0.255802336216453341E+01    0.997436089267936495E+03   -0.178357057877375169E+01    0.871396457974108962E+01    0.189746601666609394E+01   -0.138854964782893440E+02
    0.108225350837218723E+02    0.192676488507325971E+01    0.581272858634978093E+03   -0.241468058306882227E+01    0.298960338032765938E+01    0.363007671466158577E+01   -0.138636537764683343E+02
    0.648107523496804916E+01    0.268242230933908221E+01    0.397691627042339064E+03   -0.193509460837222846E+01    0.993792223629617233E+01    0.190168063818672728E+01   -0.138038884006948042E+02
    0.636698730560168435E+01    0.298074058238747863E+01    0.872509702393732255E+03   -0.167623772032956353E+01    0.859137123340616071E+01    0.159449158013755365E+01   -0.137965702231660892E+02
    0.804929853815121987E+01    0.164299299184485981E+01    0.655870017079437275E+03   -0.307623193089249014E+00    0.200088882266458934E+00    0.619468115901058880E+01   -0.137957746994618038E+02
    0.597713984274246357E+01    0.310623193187977531E+01    0.164432953865456255E+03   -0.257095236682118866E+01    0.381964539100600575E+01    0.237521504926631266E+01   -0.137913488010546637E+02
    0.855481786766295293E+01    0.186064351189507926E+01    0.891343462306821266E+03   -0.445213480502662140E+01    0.602784131253550370E+01    0.568837378374713509E+01   -0.137535217065157340E+02
    0.107444427333938020E+02    0.302610193944129158E+01    0.452771495288042900E+03   -0.994091883182900204E+00    0.873144330830515969E+01    0.678567583992053969E+00   -0.137364467756094815E+02
    0.835054782585779520E+01    0.302840709262208740E+01    0.811829880725036332E+03   -0.102910662088899052E+01    0.349492920584943256E+01    0.123983827580802064E+01   -0.136749749758078227E+02
