    0.190526848806896112E+02    0.642695779216863272E+01    0.146665888126959288E+03   -0.383512911539976997E+01    0.362283815080349658E+01    0.309411540702450694E+01   -0.171285293263928224E+02
    0.157608205101080188E+02    0.662451222485263180E+01    0.475112153288050592E+03   -0.294955776844897599E+01    0.325000832173362619E+01    0.334199968646206713E+01   -0.147231475641414438E+02
    0.210515841919398525E+02    0.745409507333340304E+01    0.507522413255852541E+03   -0.182354872062721896E+01    0.272291871855053813E+01    0.207811369140034508E+01   -0.130694016354166020E+02
    0.182110164697147283E+02    0.476493910339414040E+01    0.586261906332285548E+03   -0.249935845815891255E+01    0.396765711815907363E+01    0.321993208018829691E+01   -0.129326091403843009E+02
    0.163162603435699545E+02    0.666316872204364152E+01    0.871045707818849223E+03   -0.537818739254644740E+00    0.114387374196342839E+01    0.974885046388598298E+00   -0.120966221202570203E+02
    0.217864155595258140E+02    0.664002791512855950E+01    0.166445665914799747E+03   -0.940132323895117139E+00    0.129793896540917664E+01    0.638216609009434777E+00   -0.115071947189900516E+02
    0.219788020373870481E+02    0.753474629597927148E+01    0.720978929322027852E+03   -0.160318769832994334E+01    0.288070210888523182E+01    0.179982815406704511E+01   -0.113356865058678729E+02
    0.209482710124373952E+02    0.644220335752756856E+01    0.837251314124279361E+03   -0.175005609697598885E+01    0.377271250124129853E+01    0.219509413387965147E+01   -0.112564302024547427E+02
    0.165216744138606018E+02    0.541102616278917026E+01    0.972151458557028491E+03   -0.212876432810599603E+01    0.373763744860319624E+01    0.272859971584079020E+01   -0.112200203162791823E+02
    0.218754142528186470E+02    0.624589541272405491E+01    0.369166779132248053E+03   -0.343055618556335418E+01    0.365577459854644804E+01    0.380730859090746776E+01   -0.109858066321929719E+02
    0.155763088507302303E+02    0.648002177133227608E+01    0.335226002789747042E+03   -0.195257756526139126E+01    0.278202969331197369E+01    0.227782196209007637E+01   -0.107859934839651270E+02
    0.152255134181542253E+02    0.481931107790175339E+01    0.634955374024075695E+03   -0.264940673034329421E+01    0.328575480346982030E+01    0.377374619385044063E+01   -0.107787990650853658E+02
