    0.124030112202976710E+02    0.199968427949005112E+01    0.326746944013785537E+03   -0.588295344505868290E+01    0.767536246886103779E+01    0.653430315710248522E+01   -0.146070327009691603E+02
    0.947675583670976174E+01    0.119225559871276299E+01    0.351500869601245824E+03   -0.197389696754223554E+01    0.384907758375908315E+01    0.288974868818165476E+01   -0.129405448485910668E+02
    0.830130256707222358E+01    0.193314450950796712E+01    0.161809472529309602E+03   -0.395288699965036816E+01    0.693324358723398948E+01    0.417426254453156353E+01   -0.128846637935245134E+02
    0.115016885152281656E+02    0.134108659578604716E+01    0.301794365691427515E+03   -0.517415895851118002E+01    0.821673899091308968E+01    0.569279631277415810E+01   -0.128562878693503908E+02
    0.666187547961777415E+01    0.111077562755156012E+01    0.423262519953393962E+03   -0.479734244806620769E+01    0.844384199386084866E+01    0.584413519462251507E+01   -0.126747368865056185E+02
    0.116450174186817321E+02    0.147321950336027285E+01    0.310938787422514338E+02   -0.284456886519211327E+01    0.293933933056634800E+01    0.215003841606081636E+01   -0.124739360278911171E+02
    0.116721332463985821E+02    0.160627991846992413E+01    0.185306089975944190E+03   -0.233946779091169166E+01    0.450556499229116891E+01    0.273632819045705133E+01   -0.124093766438117825E+02
    0.850592013627823285E+01    0.211239474898950830E+01    0.126860882056089835E+03   -0.238336432153351829E+01    0.662059982825171978E+00    0.231443441291235352E+01   -0.123736955008151455E+02
    0.976678051602457131E+01    0.124528530703198381E+01    0.450652262118413489E+03   -0.558057568330917331E+01    0.343497065624596720E+01    0.756558386505746938E+01   -0.122441471906746138E+02
    0.922414302967605160E+01    0.125728507050348259E+01    0.366709522107242833E+03   -0.476676222908072056E+01    0.842553388218546750E+01    0.565762015904775950E+01   -0.120063484818027746E+02
    0.771363638588491973E+01    0.123518344582638817E+01    0.459085919975309707E+03   -0.326451763573104836E+01    0.616194016162035929E+01    0.422576171674416301E+01   -0.119348047626607254E+02
    0.123750507258588129E+02    0.182358676716412305E+01    0.196952531729956121E+03   -0.377864876165328756E+01    0.411563473878152575E+01    0.386006821035735115E+01   -0.118918823674436407E+02
