    0.189577427960119778E+02    0.379196324306074040E+01    0.320191791748011099E+02   -0.844524963816982144E+01    0.190801974874862985E+02    0.732297982415391857E+01   -0.163427891356815458E+02
    0.234758030092037870E+02    0.376217051359337962E+01    0.300704971563930386E+02   -0.671881079454545915E+01    0.135835716713093486E+02    0.554166737805659437E+01   -0.148024704358332677E+02
    0.214143501360341482E+02    0.391522726829836376E+01    0.303401622974907141E+02   -0.904271956329438709E+01    0.195296984660851791E+02    0.792577037440203114E+01   -0.147246657845457065E+02
    0.170155986468556755E+02    0.363607118729233703E+01    0.780220350943940389E+03   -0.945299018753729570E+00    0.129308762774253472E+01    0.298141517186295602E+01   -0.142555800621847624E+02
    0.194629766188582494E+02    0.234467336628015177E+01    0.136761876905984092E+02   -0.810302992666354882E+01    0.139747141352734818E+02    0.658472337756097659E+01   -0.140730967559833573E+02
    0.190611417560482899E+02    0.397151048724158562E+01    0.312944318606306560E+02   -0.818247771960443693E+01    0.953105375038014024E+01    0.678957138773124669E+01   -0.139467143487542593E+02
    0.234036432067383657E+02    0.191221418044088587E+01    0.114630026979217323E+02   -0.363605487651763326E+01    0.538670203350155585E+01    0.198958337775537508E+01   -0.139191480635066469E+02
    0.229060955013428256E+02    0.249502255368783432E+01    0.205269464643488995E+02   -0.964602176987861171E+01    0.110961950104002796E+02    0.778042793450991610E+01   -0.137045640071845494E+02
    0.150969473893086015E+02    0.201603693213484236E+01    0.151278590325597886E+02   -0.727892180074475093E+01    0.106802585128847216E+02    0.547456184617823638E+01   -0.136785320634912360E+02
    0.167573727114502233E+02    0.316311719131330626E+01    0.244699201296193785E+02   -0.557315814804883303E+01    0.758961413926676975E+01    0.414356598445256630E+01   -0.136513767484919892E+02
    0.138408513631429759E+02    0.342964560632129078E+01    0.285538927185129907E+02   -0.505159657867524992E+01    0.956464600125043063E+01    0.369781995536770758E+01   -0.134675574741374966E+02
    0.226696663093401014E+02    0.303574088611713355E+01    0.199793113652344658E+02   -0.901934481638767949E+01    0.205264377583271269E+02    0.779260265266121266E+01   -0.131994688526331174E+02
    0.231352186996710252E+02    0.301656098785442639E+01    0.239213672051401716E+02   -0.362261899868217618E+01    0.496599350404060935E+01    0.213871518956105788E+01   -0.131418263865455085E+02
    0.141790237828060217E+02    0.285781875235934946E+01    0.167223468912805409E+02   -0.470417895943563202E+01    0.826871557741802832E+01    0.327890115407337213E+01   -0.130685399965601512E+02
    0.231634740897897977E+02    0.355426064565533917E+01    0.298430185039161309E+02   -0.764650145880582777E+01    0.851588242319325772E+01    0.611648700465261541E+01   -0.129134471368443879E+02
    0.247441765186261904E+02    0.170520755061038187E+01    0.103070922157280176E+02   -0.548672698554348237E+01    0.725605132762735483E+01    0.360891437649966562E+01   -0.127406063242392271E+02
    0.231727820562705951E+02    0.298828333561682458E+01    0.195637101040462866E+02   -0.679624705814515817E+01    0.910292095802398471E+01    0.526695909279217034E+01   -0.127079996741970103E+02
    0.237982457756632684E+02    0.340959706699664977E+01    0.259655032044107941E+02   -0.674720030456765940E+01    0.141166281290780731E+02    0.554206968623327967E+01   -0.127076733292060737E+02
    0.214366228129157719E+02    0.354594953132154656E+01    0.254543249412010688E+02   -0.909829865442884156E+01    0.203613996341767489E+02    0.794814628826952330E+01   -0.126743438150199736E+02
    0.202154905244286383E+02    0.235662571694698686E+01    0.178428649095450531E+02   -0.640556484537194848E+01    0.856428674973111015E+01    0.470269412136721954E+01   -0.126720183286537633E+02
    0.196624284447609732E+02    0.212996740441677179E+01    0.115147552403443640E+02   -0.405442148717816409E+01    0.633141092146188278E+01    0.245273662418948035E+01   -0.124772805905863393E+02
    0.180215429343334961E+02    0.283687607098895400E+01    0.214962961635777070E+02   -0.927401987442932452E+01    0.145505972278638787E+02    0.772734726183270482E+01   -0.124609434345739540E+02
    0.196309646325632237E+02    0.378113088673784947E+01    0.286160062817483620E+02   -0.781315980593366177E+01    0.164768656609585200E+02    0.672811611383680486E+01   -0.124232277198411492E+02
    0.192925524730520053E+02    0.257182305444043813E+01    0.174276490061812375E+02   -0.466171964030229802E+01    0.569315746094851605E+01    0.295542672250542537E+01   -0.123759679604583361E+02
    0.189677152120236663E+02    0.318418693865046665E+01    0.217733215245247784E+02   -0.257305991025662006E+01    0.414697575495362702E+01    0.133143704814252750E+01   -0.123588135589849699E+02
    0.202838728839699662E+02    0.380505877042779161E+01    0.304380617633386485E+02   -0.972383120398194478E+01    0.160440672772159090E+02    0.843698567591748372E+01   -0.122293358321851073E+02
    0.163169118774896091E+02    0.129718032856194898E+01    0.748260084705910256E+01   -0.315728059325079169E+01    0.366554179968642657E+01    0.114661335382474050E+01   -0.122243852629764831E+02
    0.185658255226880904E+02    0.384659502613296489E+01    0.344394787714223014E+02   -0.575380107091569215E+01    0.852074314364787710E+01    0.445802369172846547E+01   -0.122207349236163267E+02
    0.209613485773499022E+02    0.176797190508368107E+01    0.976610305186863847E+01   -0.872771377505286061E+01    0.148553647932802022E+02    0.696751039339546452E+01   -0.122136140743682624E+02
    0.151403345663308375E+02    0.378973089593514700E+01    0.327080748730214239E+02   -0.930547621843571804E+01    0.159022669851553644E+02    0.803433437655735005E+01   -0.121196461297924110E+02
    0.194277904541418458E+02    0.213851042792938717E+01    0.113879749816780258E+02   -0.822793191345154540E+01    0.161879743884589011E+02    0.671990146738499305E+01   -0.120898582593228117E+02
    0.248951274757517318E+02    0.324662954662073933E+01    0.208188323771243589E+02   -0.683326900555290706E+01    0.135044566025738000E+02    0.558387894022861708E+01   -0.120701131327459148E+02
    0.154587045831870995E+02    0.355738086305940016E+01    0.247923739450679967E+02   -0.966295073077149880E+01    0.211140682155865171E+02    0.850865443294993895E+01   -0.120622579951167150E+02
    0.224605289646893418E+02    0.339154458977840312E+01    0.278969437728191991E+02   -0.248164430921526513E+01    0.320684538067323288E+01    0.115934824286765981E+01   -0.120495199911360356E+02
    0.154377072862748843E+02    0.378276515842423766E+01    0.280851749955017063E+02   -0.843851468725450182E+01    0.156673856469773014E+02    0.730383971086437356E+01   -0.120103364821069007E+02
    0.202165398026379393E+02    0.343073862601841606E+01    0.263735455309982676E+02   -0.637871098855992624E+01    0.909163021175942632E+01    0.503465544809943921E+01   -0.120004448146592519E+02
    0.247994274389248979E+02    0.357413890100169773E+01    0.290186194224437983E+02   -0.581450573309769148E+01    0.661795270744560504E+01    0.429609711518002158E+01   -0.118594089246781529E+02
