    0.865769391447805958E+01    0.299347312958686773E+01    0.225211380335250078E+04   -0.752096670620574059E+01    0.217702945098879397E+02    0.733303796318080714E+01   -0.158956869011159103E+02
    0.844529376296375034E+01    0.332688683606532321E+01    0.276645415320305210E+04   -0.881060129090699817E+01    0.294143671897709034E+02    0.849195268268580250E+01   -0.131920288766101219E+02
    0.127668694231467299E+02    0.288523130873571176E+01    0.248689588308925386E+04   -0.713145567720700946E+01    0.228206397485863803E+02    0.674398749751890492E+01   -0.106676244063356762E+02
    0.808055357862322943E+01    0.193375336083510607E+01    0.421496955470851560E+03   -0.503334729297402195E+01    0.943414309204149859E+01    0.410574816635277529E+01   -0.105902549420629448E+02
    0.128093916050285088E+02    0.293544610353095781E+01    0.294557754892574167E+04   -0.886960294962817386E+01    0.181942621730687755E+02    0.888599912644384204E+01   -0.104014629859251464E+02
    0.109762868610699655E+02    0.273016193405271057E+01    0.116200601117687074E+04   -0.924300581674581601E+01    0.192531122837283242E+02    0.882978487229663500E+01   -0.103245844375082747E+02
    0.125659454868524083E+02    0.307892724081968261E+01    0.299467810333374246E+04   -0.511102312640037937E+01    0.214124902162554420E+02    0.467149987715280446E+01   -0.102240813682450451E+02
    0.129119095316704247E+02    0.273990951204411992E+01    0.230307296675227462E+04   -0.123622602792974945E+01    0.505697950650659500E+01    0.800445416672634025E+00   -0.101523022278858797E+02
    0.103275245254051118E+02    0.281814556890224610E+01    0.296631072041764946E+04   -0.350443092021372937E+01    0.117835884847420065E+02    0.334122161565042042E+01   -0.100420947990691882E+02
    0.847690609349021607E+01    0.207133538346994239E+01    0.654771179107666626E+03   -0.379471317873222436E+01    0.821093348164547976E+01    0.305619423193974882E+01   -0.100052248639735026E+02
    0.997213010080618112E+01    0.211222937279159506E+01    0.829559989654704623E+03   -0.372365089955578288E+01    0.139840317492006534E+02    0.314179833862697144E+01   -0.997419081278513708E+01
    0.114423920855666399E+02    0.320503369301699514E+01    0.291342262973445031E+04   -0.147318688716646840E+01    0.303365297715246962E+01    0.137156135093873388E+01   -0.982262754876505362E+01
    0.681053128637188276E+01    0.292505062115711834E+01    0.177513893196535150E+04   -0.800822035002132893E+01    0.298320391970402206E+02    0.747727772200701324E+01   -0.970655080560843331E+01
    0.105639224492205468E+02    0.269362617137755134E+01    0.163069380572328328E+04   -0.617799528233346074E+01    0.229793095218638044E+02    0.579070008936355762E+01   -0.969439249370501344E+01
    0.108311747881765186E+02    0.247281409083685766E+01    0.115116030158699300E+04   -0.960125980971285209E+01    0.254844952302091876E+02    0.920472847167416219E+01   -0.950879054311264937E+01
    0.867964051674483272E+01    0.261843330030038901E+01    0.989595671516366451E+03   -0.986144939085420624E+01    0.229739841806978333E+02    0.937881479306912169E+01   -0.950611985773742774E+01
    0.756310090059102968E+01    0.268780614763650583E+01    0.113542690346202312E+04   -0.867296499011048816E+01    0.275737811903192345E+02    0.812687094560281764E+01   -0.943818127352293068E+01
