    0.166068226099014282E+02    0.233042716979980469E+00    0.930090904235839844E+03   -0.815764546394348145E+01    0.267003178596496582E+01   -0.455961108207702637E+01   -0.202392432962591897E+02
    0.171481594443321228E+02    0.317116165161132812E+01    0.182796621322631836E+04   -0.825460255146026611E+01    0.268842726945877075E+02   -0.698335886001586914E+01   -0.202110590099361183E+02
    0.190594860337825303E+02    0.342663842602197999E+01    0.150831678635615435E+04   -0.855506702417017095E+01    0.103374038500626213E+02   -0.395646651099616165E+01   -0.201994438827573894E+02
    0.247974202036857605E+02    0.273364901542663574E+01    0.968058943748474121E+03   -0.837984800338745117E+01    0.161252886056900024E+02   -0.701687097549438477E+01   -0.201988746863848476E+02
    0.197174876928329468E+02    0.574849605560302734E+00    0.170431411266326904E+04   -0.591203272342681885E+01    0.272972416877746582E+02   -0.270913958549499512E+01   -0.201985965561512550E+02
    0.198833748698234558E+02    0.183144164085388184E+01    0.625595569610595703E+03   -0.702697336673736572E+01    0.202063751220703125E+02   -0.339613199234008789E+01   -0.201065307688711918E+02
    0.174699619412422180E+02    0.329975509643554688E+01    0.150558185577392578E+04   -0.516649723052978516E+01    0.657428562641143799E+01    0.288915634155273438E-01   -0.199989973889524428E+02
    0.175603240728378296E+02    0.847052097320556641E+00    0.162435150146484375E+04   -0.552023530006408691E+01    0.143835765123367310E+02    0.193590998649597168E+01   -0.199325186386408575E+02
    0.191661387681961060E+02    0.205335545539855957E+01    0.140699625015258789E+04   -0.879668295383453369E+01    0.200129628181457520E+01    0.836758494377136230E+01   -0.198322810068229956E+02
    0.180853505391032741E+02    0.114938012119405619E+01    0.495830686099869581E+03   -0.432803188670476580E+01    0.692671746345604333E+01   -0.282628286317705513E+01   -0.196508566259309383E+02
    0.223564072226988699E+02    0.326563011950718929E+01    0.128470032556878868E+04   -0.578318953420366011E+01    0.121858024175149744E+02    0.221889378252197389E+01   -0.188067506078107236E+02
